userId,movieId,rating
160,589,5.0
160,592,4.0
160,593,2.0
160,608,5.0
160,736,1.0
160,780,1.0
160,786,1.0
160,858,5.0
160,904,4.0
160,908,3.0
160,924,5.0
160,1028,4.0
160,1036,2.0
160,1097,3.0
160,1196,4.0
160,1198,3.0
160,1210,5.0
160,1214,2.0
160,1225,2.0
160,1240,4.0
160,1270,5.0
160,1307,4.0
160,1356,2.0
160,1377,3.0
160,1393,1.0
160,1483,5.0
160,1527,3.0
160,1573,1.0
160,1584,1.0
160,1586,1.0
160,1690,2.0
160,1722,1.0
160,1909,1.0
160,2003,4.0
160,2005,2.0
160,2006,1.0
160,2028,5.0
160,2078,4.0
160,2081,5.0
160,2115,3.0
160,2126,3.0
160,2396,1.0
160,2529,3.0
160,2571,4.0
160,2628,2.0
160,2640,4.0
160,2642,1.0
160,2657,3.0
160,2762,5.0
160,2791,4.0
160,2959,4.5
160,3114,2.0
160,3147,4.0
160,3160,4.5
160,3256,1.0
160,3578,5.0
160,3623,2.0
160,3638,1.0
160,3825,0.5
160,3826,1.0
160,3996,5.0
160,4034,5.0
160,4306,4.0
160,4979,4.5
160,5349,0.5
160,5445,4.5
160,5903,3.0
160,6365,2.0
160,7153,5.0
161,1,4.0
161,48,4.0
161,252,4.0
161,318,5.0
161,380,3.5
161,4995,3.0
162,150,4.0
162,153,4.0
162,292,4.0
162,296,3.0
162,300,3.0
162,318,5.0
162,356,5.0
162,527,5.0
162,587,3.0
162,590,4.0
162,592,4.0
162,608,5.0
163,1608,4.0
163,1617,3.0
163,1704,4.0
163,1722,2.0
163,1726,2.0
163,1777,3.0
163,1784,4.0
164,110,5.0
164,480,5.0
164,589,5.0
164,592,3.0
164,780,5.0
164,1036,5.0
164,1097,5.0
164,1196,4.0
164,1198,5.0
164,1210,4.0
164,1240,5.0
164,1356,4.0
164,1527,3.0
164,1573,3.0
164,1923,3.0
164,2115,4.0
164,2640,4.0
164,3578,5.0
164,3996,4.0
165,110,4.0
165,480,4.0
165,592,4.0
165,858,3.0
165,908,4.0
165,1196,4.0
165,1198,5.0
165,1210,3.0
165,1573,3.0
165,2028,3.0
165,2571,4.0
165,3256,4.0
165,3624,3.0
165,3996,4.0
165,4963,5.0
165,5418,4.0
165,5445,4.0
165,5481,3.0
166,1,5.0
166,6,3.5
166,32,4.0
166,47,4.0
166,153,2.5
166,260,4.5
166,296,4.5
166,318,4.5
166,349,3.5
166,353,4.0
166,356,4.0
166,434,2.0
166,520,3.5
166,527,4.5
166,588,5.0
166,592,3.5
166,593,4.0
166,597,3.5
166,608,4.5
166,858,4.5
166,904,3.5
166,1036,4.0
166,1097,4.0
166,1196,4.5
166,1198,4.5
166,1210,5.0
166,1214,4.0
166,1225,4.5
166,1240,3.0
166,1245,4.5
166,1247,4.0
166,1377,3.5
166,1584,3.5
166,1617,4.5
166,1682,5.0
166,1704,4.5
166,1784,3.5
166,1961,4.0
166,2028,4.5
166,2115,4.0
166,2396,3.5
166,2571,4.0
166,2628,3.5
166,2762,4.0
166,2959,4.5
166,3114,4.5
166,3147,4.0
166,3160,4.0
166,3578,3.5
166,3623,3.5
166,3897,3.5
166,3949,4.0
166,4226,5.0
166,4306,4.5
166,4963,4.5
166,4973,5.0
166,5254,3.5
166,5349,4.5
166,5378,3.0
166,5418,4.5
166,5445,4.0
166,6874,4.5
166,7153,5.0
166,7361,5.0
166,7438,4.5
166,32587,5.0
166,33166,5.0
166,33493,4.0
166,44191,4.5
166,46530,5.0
166,54272,4.0
166,54286,5.0
167,1,3.5
167,39,2.0
167,69,2.5
167,104,4.0
167,110,3.5
167,150,4.0
167,185,1.5
167,260,4.0
167,296,3.0
167,318,5.0
167,353,5.0
167,356,3.0
167,442,1.5
167,480,3.5
167,586,1.0
167,588,3.0
167,592,3.0
167,593,2.5
167,608,3.0
167,750,2.0
167,924,1.0
167,1021,2.5
167,1073,4.5
167,1080,3.5
167,1136,4.0
167,1196,4.5
167,1198,4.0
167,1210,4.0
167,1214,2.0
167,1220,4.5
167,1278,4.0
167,1307,3.0
167,1527,5.0
167,1682,3.0
167,1967,4.5
167,2028,3.5
167,2105,3.0
167,2371,3.0
167,2657,3.0
167,2762,3.0
167,2791,4.0
167,3114,3.0
167,3671,3.5
167,4306,4.5
167,4369,1.0
167,4447,0.5
167,4896,4.5
167,4963,4.5
167,5349,4.0
167,5418,4.5
167,6539,4.5
167,7153,4.5
167,33493,2.0
167,41566,4.0
167,44191,4.5
167,45517,3.5
168,296,4.5
168,356,4.0
168,608,5.0
168,750,5.0
168,858,5.0
168,908,5.0
168,953,4.5
168,1203,5.0
168,1225,4.5
168,1247,5.0
168,1269,4.5
168,1617,4.5
168,2657,4.5
168,4973,3.5
168,48738,4.5
169,1,4.5
169,3,5.0
169,34,4.0
169,39,3.5
169,48,3.5
169,104,5.0
169,150,4.5
169,185,4.0
169,318,5.0
169,333,4.5
169,356,4.5
169,364,4.5
169,455,3.5
169,480,4.0
169,527,5.0
169,586,5.0
169,588,5.0
169,597,4.0
169,631,3.0
169,736,4.0
169,852,4.5
169,914,5.0
169,953,5.0
169,1028,5.0
169,1073,5.0
169,1080,3.0
169,1097,4.0
169,1136,5.0
169,1220,4.0
169,1246,5.0
169,1270,4.0
169,1307,4.0
169,1393,5.0
169,1682,5.0
169,1777,4.0
169,1923,4.0
169,1961,4.5
169,1967,3.5
169,2028,5.0
169,2081,4.0
169,2321,4.5
169,2394,4.5
169,2571,4.5
169,2628,4.0
169,2683,5.0
169,2762,4.0
169,2791,4.5
169,2804,5.0
169,3114,4.5
169,3147,4.5
169,3160,5.0
169,3534,4.5
169,3624,3.5
169,3916,5.0
169,4306,5.0
169,4369,3.0
169,4890,4.0
169,4896,4.5
169,4963,4.5
169,4995,4.5
169,5349,4.0
169,5378,4.5
169,5445,4.0
169,5481,4.5
169,6365,4.0
169,6373,4.5
169,6539,4.5
169,6874,3.0
169,7153,5.0
169,8783,4.5
170,34,5.0
170,48,4.0
170,110,4.0
170,150,3.0
170,153,3.0
170,185,3.0
170,292,3.0
170,296,2.0
170,318,5.0
170,356,4.0
170,364,3.0
170,410,1.0
170,454,3.0
170,480,3.0
170,586,3.0
170,587,4.0
170,588,3.0
170,590,4.0
170,592,3.0
170,593,4.0
170,597,4.0
170,736,3.0
171,1,5.0
171,32,5.0
171,47,5.0
171,235,4.0
171,260,4.0
171,296,5.0
171,318,5.0
171,380,5.0
171,592,5.0
171,593,5.0
171,608,5.0
171,780,4.0
171,858,5.0
171,1073,5.0
171,1080,5.0
171,1136,5.0
171,1196,4.0
171,1198,5.0
171,1210,5.0
171,1214,5.0
171,1220,5.0
171,1225,4.0
171,1246,5.0
171,1259,5.0
171,1270,5.0
172,527,4.5
172,590,3.5
172,593,4.0
172,1210,4.5
172,1270,4.0
172,2005,4.0
172,2762,4.5
172,2770,4.0
172,3578,4.0
172,7438,4.0
173,110,3.0
173,150,4.0
173,153,3.0
173,296,1.0
173,316,3.0
173,329,4.0
173,356,5.0
173,410,3.0
173,480,4.0
173,527,5.0
173,586,3.0
173,587,3.0
173,588,3.0
173,589,3.0
173,592,3.0
173,597,3.0
174,32,3.0
174,34,4.0
174,39,4.0
174,150,5.0
174,153,3.0
174,165,3.0
174,185,5.0
174,186,3.0
174,292,4.0
174,296,3.0
174,300,2.0
174,316,5.0
174,329,3.0
174,333,4.0
174,349,4.0
174,356,3.0
174,380,3.0
174,410,3.0
174,435,3.0
174,442,3.0
174,454,5.0
174,480,5.0
174,520,5.0
174,527,3.0
174,587,5.0
174,588,4.0
174,589,4.0
174,590,4.0
174,592,5.0
174,597,4.0
174,736,5.0
174,780,3.0
176,39,3.0
176,47,5.0
176,110,5.0
176,150,4.0
176,153,3.0
176,165,4.0
176,292,3.0
176,296,3.0
176,316,4.0
176,318,5.0
176,329,5.0
176,349,4.0
176,380,5.0
176,434,4.0
176,454,4.0
176,520,3.0
176,588,3.0
176,589,5.0
176,590,4.0
176,592,3.0
176,593,5.0
176,780,4.0
177,1,5.0
177,39,4.0
177,47,4.5
177,48,3.0
177,104,2.5
177,150,4.0
177,153,3.0
177,185,2.5
177,235,3.0
177,260,2.5
177,296,5.0
177,318,5.0
177,345,3.0
177,356,5.0
177,364,4.0
177,380,3.0
177,410,2.5
177,454,2.5
177,455,3.0
177,480,3.5
177,520,4.0
177,527,4.5
177,586,3.0
177,587,3.5
177,588,4.0
177,592,3.0
177,593,5.0
177,597,4.5
177,608,4.0
177,736,4.0
177,750,4.0
177,780,3.5
177,858,5.0
177,904,5.0
177,914,4.0
177,924,1.5
177,953,4.5
177,1028,4.0
177,1036,4.0
177,1073,5.0
177,1097,3.0
177,1136,4.5
177,1196,3.0
177,1198,3.5
177,1203,4.5
177,1210,3.0
177,1214,2.5
177,1220,3.0
177,1225,3.0
177,1247,5.0
177,1270,5.0
177,1307,3.5
177,1333,4.0
177,1377,3.0
177,1393,3.0
177,1527,2.5
177,1573,3.5
177,1682,3.5
177,1704,5.0
177,1923,1.0
177,1961,5.0
177,2005,2.5
177,2006,3.0
177,2078,3.0
177,2081,3.5
177,2115,3.0
177,2160,4.0
177,2248,4.0
177,2302,3.0
177,2321,3.0
177,2355,3.0
177,2394,2.5
177,2396,5.0
177,2406,2.0
177,2571,3.0
177,2628,2.0
177,2657,3.0
177,2671,3.5
177,2683,1.0
177,2791,3.0
177,2804,5.0
177,2959,4.0
177,3114,3.5
177,3157,3.0
177,3499,4.0
177,3534,4.0
177,3623,3.5
177,3624,3.0
177,3897,3.0
177,3916,3.5
177,3977,3.0
177,4306,4.0
177,4447,4.0
177,4896,5.0
177,4963,4.0
177,4979,3.5
177,4995,4.0
177,5349,3.5
177,5378,2.5
177,5418,3.5
177,5445,5.0
177,5481,1.0
177,6365,2.5
177,6373,3.0
177,6539,5.0
177,6541,4.0
177,6874,3.5
177,7153,2.0
177,7361,4.0
177,7438,3.0
177,8783,4.0
177,30816,3.5
177,33166,4.0
177,33493,3.0
177,33836,3.0
177,34048,3.0
177,41566,3.0
177,44191,5.0
177,44195,4.0
177,44199,5.0
177,45517,3.0
177,50872,4.0
177,54272,3.0
177,54286,4.0
177,56367,4.5
177,59784,4.0
177,61323,3.0
177,71535,5.0
177,91529,4.0
177,91630,3.5
177,106696,5.0
177,108190,4.0
177,111362,3.5
178,1,4.0
178,47,4.5
178,110,4.0
178,296,4.5
178,318,5.0
178,349,4.0
178,356,4.5
178,380,4.0
178,454,4.5
178,480,3.0
178,527,4.5
178,589,4.0
178,590,4.5
178,593,4.5
178,608,4.5
178,736,3.0
178,780,3.0
178,1198,4.0
178,1240,4.5
178,1270,4.5
178,2028,5.0
178,2571,4.5
178,2959,4.5
178,3996,4.0
178,4226,4.5
178,4973,5.0
178,6539,2.5
178,7153,4.5
178,7361,4.5
178,38061,5.0
178,44191,4.5
178,44195,5.0
179,1,4.0
179,3,4.0
179,32,4.0
179,34,5.0
179,47,4.0
179,104,4.0
179,110,5.0
179,150,4.0
179,153,3.0
179,165,4.0
179,185,4.0
179,292,4.0
179,296,4.0
179,300,3.0
179,316,3.0
179,318,5.0
179,329,3.0
179,349,4.0
179,356,5.0
179,364,4.0
179,380,4.0
179,410,3.0
179,434,4.0
179,454,4.0
179,480,4.0
179,589,5.0
179,590,4.0
179,592,3.0
179,593,4.0
179,608,4.0
179,736,5.0
179,780,5.0
179,786,4.0
180,260,4.5
180,1136,4.0
180,1196,4.0
180,1198,4.0
180,2571,3.5
180,2959,4.5
181,6,3.0
181,34,5.0
181,39,3.0
181,47,3.0
181,110,3.0
181,165,3.0
181,185,4.0
181,186,3.0
181,296,2.0
181,316,3.0
181,349,4.0
181,353,2.0
181,356,5.0
181,380,2.0
181,435,2.0
181,454,5.0
181,455,3.0
181,466,2.0
181,480,5.0
181,520,1.0
181,587,5.0
181,588,4.0
181,590,3.0
181,592,2.0
181,593,3.0
181,597,4.0
181,631,3.0
181,1073,3.0
182,1,4.0
182,6,4.5
182,32,4.0
182,47,4.0
182,69,3.0
182,70,4.5
182,104,3.0
182,110,3.5
182,150,2.5
182,153,3.5
182,165,3.0
182,185,3.0
182,235,4.5
182,260,3.5
182,296,5.0
182,316,2.5
182,318,4.5
182,333,3.5
182,345,4.5
182,353,4.0
182,356,5.0
182,380,3.0
182,442,3.0
182,480,3.5
182,527,4.0
182,586,3.5
182,589,2.0
182,590,4.5
182,592,3.5
182,593,4.5
182,597,3.5
182,608,5.0
182,750,5.0
182,780,1.5
182,858,4.5
182,904,4.0
182,908,4.0
182,924,5.0
182,1036,4.0
182,1060,2.5
182,1073,4.0
182,1080,2.0
182,1097,2.0
182,1136,4.0
182,1196,3.0
182,1198,3.5
182,1204,4.0
182,1210,2.5
182,1214,4.5
182,1220,3.5
182,1225,4.5
182,1240,2.0
182,1245,4.5
182,1246,4.5
182,1247,3.5
182,1270,3.0
182,1377,4.0
182,1393,3.5
182,1483,3.5
182,1527,4.5
182,1573,3.5
182,1584,0.5
182,1608,2.5
182,1617,3.5
182,1682,3.0
182,1690,4.0
182,1704,4.0
182,1722,3.5
182,1726,3.5
182,1784,4.5
182,1909,2.0
182,1923,3.0
182,1961,4.0
182,1967,3.0
182,2006,2.5
182,2028,3.0
182,2105,4.0
182,2115,4.0
182,2126,3.5
182,2248,4.0
182,2294,4.0
182,2302,4.0
182,2321,4.5
182,2355,3.5
182,2395,3.5
182,2396,4.5
182,2529,4.5
182,2567,3.5
182,2571,5.0
182,2628,1.5
182,2671,3.5
182,2683,4.0
182,2762,4.0
182,2770,2.5
182,2959,5.0
182,3114,4.0
182,3147,4.0
182,3160,5.0
182,3253,4.0
182,3578,3.5
182,3623,2.5
182,3624,3.0
182,3633,3.0
182,3671,3.0
182,3825,3.0
182,3826,2.5
182,3897,4.0
182,3916,3.0
182,3949,4.0
182,3977,4.0
182,3996,4.5
182,4034,3.5
182,4226,4.5
182,4306,4.0
182,4369,1.5
182,4896,4.0
182,4963,4.0
182,4973,4.5
182,4979,4.0
182,4995,4.0
182,5026,4.0
182,5254,2.0
182,5349,3.0
182,5378,3.0
182,5418,2.0
182,5445,3.0
182,5481,1.5
182,5903,4.0
182,6365,2.0
182,6373,2.0
182,6539,2.5
182,6541,2.0
182,6874,4.0
182,7153,1.0
182,7361,4.5
182,7438,4.5
182,32587,4.5
182,33493,2.0
182,34048,2.0
182,44191,4.0
182,44199,3.0
183,110,5.0
183,380,4.0
183,480,4.0
183,589,5.0
183,592,3.0
183,858,3.0
183,1036,4.0
183,1196,4.0
183,1210,4.0
183,1214,4.0
183,1220,4.0
183,1527,2.0
183,2028,5.0
183,2529,4.0
183,3256,3.0
184,4226,5.0
184,4896,3.5
184,91529,4.0
184,109487,5.0
185,1,4.0
185,34,2.0
185,364,4.0
185,588,4.0
185,1393,4.0
185,2078,4.0
185,2081,4.0
185,2355,3.0
185,2396,4.0
185,3114,3.0
185,3897,4.0
185,3949,5.0
185,4034,5.0
185,4226,5.0
185,4995,5.0
185,5418,4.0
186,1,4.0
186,185,4.0
186,260,4.0
186,316,4.0
186,329,4.0
186,364,4.0
186,380,4.0
186,442,4.0
186,480,4.0
186,588,5.0
186,589,5.0
186,592,4.0
186,593,5.0
186,750,4.0
186,780,4.0
186,908,4.0
186,914,4.0
186,924,5.0
186,953,5.0
186,1028,5.0
186,1073,5.0
186,1097,3.0
186,1136,5.0
186,1196,5.0
186,1198,5.0
186,1204,4.0
186,1210,5.0
186,1214,4.0
186,1240,4.0
186,1259,4.0
186,1269,4.0
186,1307,3.0
186,1356,4.0
186,1527,4.0
186,1573,4.0
186,1584,5.0
186,1909,4.0
186,2003,3.0
186,2078,4.0
186,2105,3.0
186,2115,4.0
186,2406,5.0
186,2529,5.0
186,2571,3.0
186,2628,4.0
186,2640,5.0
186,2683,3.0
186,3114,4.0
186,3534,4.0
186,3578,4.0
186,3638,4.0
186,3826,4.0
186,3977,4.0
186,4306,5.0
186,4896,4.0
186,4995,3.0
186,5349,4.0
186,5378,4.0
187,47,4.0
187,70,4.0
187,110,3.0
187,235,4.5
187,260,4.0
187,296,4.5
187,318,3.0
187,356,2.0
187,380,2.0
187,527,4.0
187,586,1.5
187,590,1.0
187,593,4.0
187,597,1.5
187,608,4.5
187,736,1.5
187,750,4.5
187,780,0.5
187,924,4.0
187,1080,4.0
187,1136,4.0
187,1196,4.0
187,1198,3.0
187,1203,4.0
187,1210,4.0
187,1214,4.0
187,1527,1.0
187,1617,4.0
187,1690,4.0
187,1784,3.0
187,2571,4.0
187,2628,1.5
187,2657,4.5
187,2959,3.0
187,3160,4.0
187,3578,2.0
187,3949,5.0
187,3996,3.0
187,4034,3.0
187,4226,4.0
187,4979,4.5
187,5349,2.0
187,5378,2.0
187,5445,3.5
187,6365,2.0
187,6874,4.0
187,7153,4.5
187,7361,4.0
187,7438,4.0
187,7981,4.0
187,32587,4.0
187,33493,2.5
187,44191,3.5
187,44195,4.0
187,44199,3.5
187,51540,3.0
188,356,5.0
188,904,5.0
188,914,5.0
188,1028,5.0
188,1269,3.0
188,2302,5.0
188,2396,2.0
189,318,4.0
189,356,4.0
189,527,4.5
189,593,4.0
189,2571,4.0
189,2762,4.0
189,2959,4.0
189,3578,4.0
189,7153,4.0
189,54286,4.5
189,91529,3.5
190,318,4.0
190,527,5.0
190,858,4.5
190,1704,4.0
190,2571,3.0
190,2959,4.0
190,4306,3.5
190,4447,3.5
190,4896,5.0
190,4963,3.0
190,4973,5.0
190,4995,4.0
190,5378,3.0
190,5445,3.5
190,5481,3.0
190,6539,3.0
190,6874,4.0
190,7361,5.0
190,7438,4.0
191,1,4.0
191,6,4.0
191,32,5.0
191,34,4.0
191,39,1.0
191,47,4.0
191,110,3.0
191,150,2.0
191,153,1.0
191,235,5.0
191,292,1.0
191,296,5.0
191,300,4.0
191,316,1.0
191,318,4.0
191,380,3.0
191,608,5.0
192,47,3.0
192,110,3.0
192,150,5.0
192,185,5.0
192,292,4.0
192,296,3.0
192,316,4.0
192,349,5.0
192,356,5.0
192,380,5.0
192,454,4.0
192,480,5.0
192,590,4.0
192,593,3.0
193,1,2.0
193,260,5.0
193,296,4.0
193,318,3.5
193,356,3.0
193,480,2.0
193,527,4.0
193,593,3.5
193,858,4.5
193,908,5.0
193,924,5.0
193,1196,4.5
193,1198,2.0
193,1270,3.0
193,2959,3.0
193,7153,4.0
194,48,2.0
194,2406,3.5
195,6,4.0
195,32,4.0
195,70,4.0
195,150,4.0
195,165,2.0
195,235,5.0
195,260,4.0
195,296,5.0
195,300,4.0
195,318,5.0
195,434,3.0
195,527,4.0
195,589,3.0
195,608,5.0
195,904,5.0
195,908,5.0
195,1036,5.0
195,1060,5.0
195,1097,3.0
195,1196,4.0
195,1210,4.0
195,1259,4.0
195,1266,5.0
195,1270,5.0
195,1573,3.0
195,1682,4.0
195,1704,4.0
195,1722,2.0
195,1784,4.0
195,1909,3.0
195,1923,3.0
195,1961,4.0
195,2005,3.0
195,2006,4.0
195,2028,3.0
195,2268,4.0
195,2321,3.0
195,2571,3.0
195,2762,5.0
195,2770,4.0
195,3160,3.0
195,3253,4.0
195,3578,4.0
195,3623,3.0
195,3826,3.0
195,3897,5.0
195,3996,5.0
195,4034,5.0
195,4306,3.0
195,4369,3.0
195,4995,4.0
195,5254,3.0
196,104,3.5
196,110,3.5
196,150,5.0
196,364,5.0
196,1036,4.5
196,1214,4.5
196,1259,3.0
196,1527,3.0
196,2028,3.0
196,2571,5.0
196,2762,3.0
196,3578,5.0
196,4963,3.5
196,5418,4.0
196,109487,3.5
197,153,2.0
197,235,3.0
197,296,5.0
197,318,4.0
197,356,3.0
197,589,5.0
197,592,5.0
197,786,2.0
197,858,2.0
197,924,4.0
197,1080,5.0
197,1240,4.0
197,1377,4.0
197,1784,5.0
197,1909,4.0
197,2028,3.0
197,2268,4.0
197,2571,5.0
197,2628,5.0
198,32,5.0
198,34,4.0
198,47,5.0
198,104,3.0
198,110,3.0
198,185,4.0
198,260,5.0
198,296,5.0
198,316,5.0
198,318,5.0
198,356,5.0
198,364,4.0
198,442,4.0
198,480,3.0
198,589,3.0
198,592,3.0
198,593,4.0
198,597,3.0
198,608,3.0
198,750,3.0
198,780,2.0
198,924,4.0
198,1097,3.0
198,1196,5.0
198,1198,4.0
198,1210,5.0
198,1214,2.0
198,1230,3.0
198,1240,3.0
198,1246,5.0
198,1247,3.0
198,1250,5.0
198,1259,4.0
198,1270,5.0
198,1307,4.0
198,1393,5.0
198,1527,1.0
198,1573,4.0
198,1584,4.0
198,1617,4.0
198,1682,4.0
198,1690,2.0
198,1704,4.0
198,1961,5.0
198,2028,4.0
198,2115,3.0
198,2396,4.0
198,2571,5.0
198,2628,2.0
198,2640,3.0
198,2762,1.0
198,2791,3.0
198,2959,5.0
198,3147,5.0
198,3160,3.0
198,3499,4.0
198,3534,4.0
198,3578,3.0
198,3897,2.0
198,3949,4.0
198,3996,3.0
198,4034,5.0
198,4226,4.0
198,4963,4.0
198,4973,4.0
198,4979,1.0
198,4995,4.0
198,5349,3.0
198,5378,3.0
198,5445,5.0
199,6,4.0
199,47,3.0
199,150,4.0
199,260,4.0
199,296,4.0
199,300,4.0
199,318,4.0
199,345,3.0
199,349,3.5
199,356,2.0
199,380,3.0
199,466,3.0
199,492,2.0
199,527,5.0
199,587,2.0
199,589,3.5
199,592,3.0
199,593,4.0
199,597,3.0
199,608,5.0
199,736,3.0
199,750,5.0
199,780,3.0
199,858,4.0
199,904,3.0
199,1060,5.0
199,1080,4.5
199,1097,2.0
199,1136,5.0
199,1196,3.5
199,1198,4.0
199,1204,5.0
199,1210,2.0
199,1214,4.0
199,1230,3.0
199,1240,5.0
199,1250,5.0
199,1278,5.0
199,1356,3.5
199,1377,1.0
199,1393,3.0
199,1584,2.0
199,1608,3.0
199,1617,5.0
199,1704,2.0
199,1777,3.0
199,1784,1.0
199,1909,3.0
199,1923,5.0
199,2003,1.0
199,2006,3.0
199,2028,4.0
199,2396,4.0
199,2529,4.0
199,2571,4.0
199,2628,2.0
199,2671,4.0
199,2683,4.5
199,2762,4.0
199,2770,3.0
199,2791,5.0
199,2804,4.0
199,3160,4.0
199,3256,3.0
199,3578,4.0
199,3671,4.5
199,3977,2.0
199,4034,4.0
199,4226,4.0
199,4963,3.5
199,4973,2.5
199,4979,2.0
199,5349,3.0
199,5378,1.5
199,5418,4.0
199,5481,3.0
199,6365,2.5
199,7361,4.0
199,7458,3.5
199,33493,2.5
199,44195,4.0
199,56367,3.5
200,1,3.5
200,34,2.5
200,39,5.0
200,47,4.0
200,104,4.5
200,110,4.5
200,150,4.0
200,165,4.0
200,260,5.0
200,296,5.0
200,318,5.0
200,356,4.0
200,435,4.0
200,480,3.5
200,586,3.0
200,588,4.0
200,590,3.5
200,597,5.0
200,736,2.0
200,780,3.5
200,852,3.5
200,1021,3.0
200,1028,3.0
200,1036,3.5
200,1073,4.0
200,1196,5.0
200,1198,4.0
200,1210,5.0
200,1214,3.5
200,1220,4.5
200,1250,4.0
200,1259,4.0
200,1270,4.0
200,1307,3.5
200,1393,4.0
200,1527,3.5
200,1608,3.0
200,1682,3.5
200,1704,4.5
200,1722,4.5
200,1777,5.0
200,1784,3.0
200,1923,4.0
200,2006,4.0
200,2115,4.0
200,2248,3.5
200,2302,4.0
200,2321,3.0
200,2395,3.5
200,2396,5.0
200,2571,5.0
200,2628,3.0
200,2671,4.0
200,2683,4.0
200,2959,5.0
200,3253,4.0
200,3578,4.0
200,3623,3.5
200,3638,4.0
200,3825,3.5
200,3897,4.5
200,3916,4.0
200,3977,4.0
200,4034,3.0
200,4226,4.0
200,4306,3.0
200,4369,3.5
200,4447,4.5
200,4896,4.0
200,4963,4.0
200,4973,5.0
200,4979,2.5
200,4995,4.0
200,5349,3.5
200,5418,4.0
200,5445,3.5
200,5481,3.5
200,6365,5.0
200,6373,4.0
200,6539,4.0
200,6541,2.5
200,6874,5.0
200,7153,4.0
200,7361,4.5
200,7438,5.0
200,7458,4.0
200,32587,5.0
200,33166,4.0
200,34072,4.0
200,38061,5.0
200,41566,3.5
200,45517,3.0
200,48738,4.0
200,50872,4.5
200,54286,4.0
200,56367,5.0
200,61323,4.0
201,1,5.0
201,32,4.0
201,34,5.0
201,150,4.0
201,153,4.0
201,185,3.0
201,260,5.0
201,296,5.0
201,356,5.0
201,380,4.0
201,435,4.0
201,480,5.0
201,587,5.0
201,589,5.0
201,592,3.0
201,593,5.0
201,597,5.0
201,780,4.0
201,1028,4.0
201,1097,5.0
201,1196,5.0
201,1198,5.0
201,1210,5.0
201,1240,5.0
201,1259,4.0
201,1270,5.0
201,1307,5.0
201,1377,2.0
201,1527,4.0
201,1573,4.0
201,1584,5.0
201,1909,5.0
201,1923,5.0
201,2028,5.0
201,2115,5.0
201,2248,5.0
201,2302,5.0
201,2321,4.0
201,2355,5.0
201,2396,5.0
201,2628,3.0
201,2683,5.0
201,2762,5.0
202,1,4.0
202,6,5.0
202,32,4.0
202,110,4.0
202,150,4.0
202,235,4.0
202,260,4.0
202,296,4.0
202,300,4.0
202,318,4.0
202,353,4.0
202,356,5.0
202,480,4.0
202,588,4.0
202,589,5.0
202,590,4.0
202,592,3.0
202,593,5.0
202,608,4.0
202,750,5.0
202,780,2.0
202,852,4.0
202,858,4.0
202,908,5.0
202,924,5.0
202,953,5.0
202,1036,4.0
202,1097,4.0
202,1136,5.0
202,1196,5.0
202,1198,5.0
202,1203,4.0
202,1204,5.0
202,1210,3.0
202,1214,4.0
202,1220,4.0
202,1240,4.0
202,1246,4.0
202,1247,4.0
202,1259,5.0
202,1266,5.0
202,1270,4.0
202,1278,4.0
202,1307,5.0
202,1356,3.0
202,1393,3.0
202,1527,3.0
202,1584,5.0
202,1586,3.0
202,1617,4.0
202,1682,4.0
202,1722,3.0
202,1784,4.0
202,1909,4.0
202,1961,4.0
202,2028,4.0
202,2105,4.0
202,2115,3.0
202,2248,3.0
202,2268,4.0
202,2355,4.0
202,2371,3.0
202,2396,4.0
202,2406,4.0
202,2529,4.0
202,2571,4.0
202,2628,4.0
202,2640,4.0
202,2762,5.0
202,2959,5.0
202,3147,4.0
202,3633,5.0
202,3638,3.0
203,110,5.0
203,296,5.0
203,318,4.0
203,333,1.0
203,349,4.0
203,520,2.0
203,590,5.0
203,1584,5.0
203,2105,3.0
203,2302,4.0
203,2571,2.5
203,3578,5.0
203,3671,2.5
203,4306,4.0
203,4896,3.5
203,5418,5.0
203,7153,5.0
203,7458,4.5
203,54286,5.0
203,56174,4.0
204,47,5.0
204,296,4.5
204,527,4.5
204,593,4.5
204,858,4.0
204,1080,4.0
204,1136,5.0
204,2571,4.5
204,2959,5.0
204,3949,5.0
204,4226,4.5
204,4306,4.0
204,4973,4.0
204,6874,4.5
204,7361,4.5
204,32587,4.0
204,44191,5.0
204,54272,3.5
205,260,4.5
205,356,4.0
205,1028,3.0
205,4896,4.5
205,6874,4.5
205,7153,4.0
206,1,5.0
206,32,3.0
206,608,5.0
206,736,3.0
206,780,3.0
206,786,4.0
206,1073,3.0
206,1356,4.0
208,110,4.0
208,380,2.0
208,589,4.0
208,1210,4.0
208,2028,5.0
208,2571,5.0
208,2628,4.0
208,2762,4.0
209,318,5.0
209,356,4.5
209,593,4.5
209,1198,5.0
209,1704,4.5
209,2028,4.0
209,2571,5.0
209,2628,2.0
209,2762,4.0
209,2959,4.5
209,3578,4.0
209,7153,5.0
209,60684,5.0
209,71535,2.0
210,153,3.5
210,260,5.0
210,296,0.5
210,435,1.5
210,589,4.0
210,1196,5.0
210,1198,3.0
210,1210,5.0
210,1270,4.5
210,1356,4.5
210,1527,5.0
210,1584,4.0
210,2105,2.5
210,2571,5.0
210,2628,5.0
210,3147,4.0
210,4306,4.0
210,4896,4.5
210,4995,4.5
210,5349,4.5
210,5378,5.0
210,6365,4.5
